Book_ID,Rating_1_Star,Rating_2_Star,Rating_3_Star,Rating_4_Star,Rating_5_Star
6613,123,261,1441,5042,7402
6614,271,561,2395,7484,8483
6615,82,272,2037,6988,12168
6616,335,1074,5713,11618,9548
6617,344,1171,4568,6812,6052
6618,100,452,3107,7920,5479
6619,91,335,2426,6684,9381
6620,107,523,3726,8031,6314
6621,693,1275,4114,6158,4711
6622,579,1565,4290,5179,2881
6623,519,1385,3882,4080,2495
6624,201,630,2708,5339,5057
6625,117,299,2003,5771,6861
6626,209,1154,5413,6494,4432
6627,384,864,3030,4876,6191
6628,538,707,2300,3940,6535
6629,276,679,2705,4281,4716
6630,202,1130,5444,7269,3228
6631,468,1516,4285,6088,3443
6632,91,703,4725,8973,6490
6633,519,1146,3450,4910,5562
6634,85,540,3510,7121,5683
6635,135,402,2573,6213,5337
6636,578,883,2442,3043,3892
6637,184,991,5128,5784,4414
6638,244,721,3039,7193,14026
6639,122,350,3300,7834,6245
6640,161,593,2714,5867,10214
6641,324,1037,3723,5438,3398
6642,85,534,3316,6437,5221
6643,435,1069,3395,4878,5622
6644,357,1469,5007,5921,2584
6645,183,544,2769,3100,8199
6646,112,736,3825,6141,5797
6647,254,791,3340,6105,4677
6648,149,674,3044,6009,4676
6649,149,633,3015,5580,6147
6650,154,400,2223,5308,6375
6651,410,958,3378,5450,7739
6652,526,1041,4006,7319,6879
6653,428,772,2094,4911,14408
6654,187,603,3333,5042,7859
6655,263,823,3300,5911,4712
6656,454,1239,3947,6173,3538
6657,133,422,3242,6481,6830
6658,120,523,3007,6793,5571
6659,554,1513,4845,5814,3799
6660,145,613,3062,6864,7642
6661,198,495,2305,5101,6131
6662,113,646,5365,8356,4991
6663,76,408,2436,5552,7247
6664,201,621,3186,5192,8278
6665,598,1467,5568,8111,6257
6666,412,414,1814,6699,10532
6667,163,433,1876,5312,7241
6668,110,779,4307,8269,11162
6669,311,1393,4865,6505,3455
6670,249,1211,4769,5913,3680
6671,116,237,1807,5274,5092
6672,1484,2534,8529,16518,19594
6673,140,410,2849,5741,5263
6674,143,744,4529,7243,3564
6675,374,606,3164,8344,6340
6676,101,728,4999,6812,5826
6677,139,541,3455,9039,13703
6678,423,642,2287,4473,6348
6679,69,222,1906,6214,8657
6680,430,1072,3582,5190,4335
6681,500,1666,5337,5617,4038
6682,262,844,3743,6632,4249
6683,479,1181,4276,5093,4258
6684,403,1126,4219,6786,6667
6685,308,933,3625,6106,4118
6686,203,1006,4313,6673,3503
6687,175,811,3820,6065,4785
6688,260,395,1662,3800,8636
6689,132,612,3329,7389,5843
6690,192,903,4304,6010,4718
6691,256,896,3615,5657,4543
6692,63,350,2109,5857,7016
6693,272,755,3212,6378,9873
6694,91,350,1856,5192,5724
6695,161,542,2571,4455,4166
6696,252,786,2753,4008,4682
6697,163,781,3678,4767,2688
6698,160,535,2692,4632,5614
6699,175,648,3119,6130,9084
6700,282,924,4215,6097,3544
6701,394,1244,4026,7107,7692
6702,262,1387,5966,7475,5240
6703,126,165,786,2622,9580
6704,59,262,2506,6999,5883
6705,719,1331,4291,8832,10312
6706,202,370,2324,7132,7614
6707,560,1434,5436,9395,8917
6708,373,1155,4452,7114,5079
6709,120,607,3965,5917,4109
6710,250,596,2721,5418,7105
6711,74,561,5686,8579,5344
6712,566,1702,5151,6373,7370
6713,115,613,4701,7735,5021
6714,290,1174,4623,5032,4400
6715,69,399,3095,7410,6306
6716,235,933,4818,9007,5826
6717,787,1824,3822,3748,1553
6718,158,559,3136,7280,10520
6719,19,62,666,2969,13195
6720,253,941,3805,5460,3197
6721,219,612,2621,4839,4696
6722,55,284,3167,8399,10574
6723,636,1538,3710,5303,5321
6724,36,284,2398,7966,6132
6725,198,559,2989,7328,7785
6726,299,546,2016,4540,6488
6727,161,595,3248,6658,4347
6728,187,636,3801,10867,13578
6729,271,918,4658,6402,4915
6730,244,677,2693,5730,5825
6731,168,458,2735,7120,6512
6732,201,716,3690,5618,4377
6733,97,322,2664,6887,6346
6734,88,483,2327,6020,6284
6735,224,1002,4639,7603,6858
6736,133,402,2199,4233,5942
6737,101,303,2186,7401,7828
6738,120,464,2671,6877,10797
6739,175,981,5464,7694,6221
6740,222,617,3654,6444,6993
6741,265,945,3480,5407,3468
6742,149,469,2232,4284,5704
6743,329,1759,6903,6453,2143
6744,388,1066,3384,7410,9312
6745,824,1443,3346,3651,3115
6746,335,681,2206,4671,6432
6747,191,803,4428,10024,13673
6748,122,396,2290,4345,6628
6749,544,1631,5419,6926,4754
6750,210,311,1356,2669,6127
6751,387,961,2714,4849,3966
6752,132,390,2304,5567,5713
6753,709,1729,4896,5469,5241
6754,337,601,2356,4149,5434
6755,420,1388,4828,5964,2607
6756,159,745,4874,6149,5931
6757,381,1125,4594,9929,12900
6758,143,482,2445,4810,6177
6759,163,364,1722,6044,8682
6760,164,220,1010,3223,8731
6761,632,1890,5704,6400,5336
6762,186,484,2060,4588,5337
6763,85,290,1889,6053,7048
6764,1232,2621,7437,9074,7913
6765,395,934,3401,5236,4828
6766,503,1392,4426,5577,4669
6767,178,827,4756,9010,10627
6768,553,654,2326,5166,7583
6769,866,1836,5728,6524,4161
6770,136,852,4305,6066,5274
6771,261,1124,5168,10658,10796
6772,121,600,3955,5553,3107
6773,410,945,3119,4411,4808
6774,142,221,940,2851,10320
6775,194,493,2106,3784,7004
6776,200,835,4391,8442,7940
6777,312,942,3709,5627,4199
6778,758,1719,6233,8296,6032
6779,174,728,3856,6853,6437
6780,631,1440,5223,7815,7274
6781,278,586,2796,4406,3758
6782,475,1717,5784,6838,4834
6783,304,681,2795,3784,6819
6784,416,524,2113,3916,5403
6785,733,1571,4722,5545,4148
6786,241,633,2731,6347,5238
6787,249,296,1053,2022,7353
6788,304,1106,4490,7171,4571
6789,582,893,2413,4236,6639
6790,166,876,4932,7596,6933
6791,144,325,1324,3252,7483
6792,197,627,3465,5958,4131
6793,263,515,2415,4987,4851
6794,283,1001,4182,6432,4557
6795,295,1208,4767,6561,3509
6796,692,1285,3069,3562,4002
6797,430,907,3490,5407,4507
6798,494,1493,4653,5926,3538
6799,118,920,4989,6026,2750
6800,254,880,3201,4847,3162
6801,110,324,2717,9326,15838
6802,142,1142,6739,8463,4609
6803,161,684,3993,6623,4948
6804,143,473,2277,5621,5205
6805,168,640,2691,5808,6210
6806,54,310,2546,6516,8134
6807,181,563,2859,3854,8212
6808,130,649,3799,6231,5186
6809,286,1918,7603,7063,4487
6810,160,387,1738,4431,7798
6811,140,431,2336,4454,7040
6812,230,744,3161,3680,7369
6813,65,279,2426,6481,6359
6814,329,1125,3766,3593,6332
6815,529,700,2316,4310,9811
6816,156,917,4782,8053,7335
6817,290,989,4119,5713,4217
6818,151,840,3812,5285,2866
6819,765,1530,3890,4932,5937
6820,312,546,1622,3240,6093
6821,482,1125,3697,4715,4622
6822,685,2316,5485,4984,2616
6823,168,378,1806,4410,7341
6824,228,646,2650,4799,5439
6825,283,461,1919,5136,11129
6826,86,535,2492,4824,5843
6827,642,1234,3706,4118,3668
6828,396,1639,5547,6110,3529
6829,211,546,2593,6464,6443
6830,168,443,2134,5477,5334
6831,84,362,2219,6115,5983
6832,164,706,3229,5692,6829
6833,217,807,3645,6972,7258
6834,274,682,2358,4618,6238
6835,211,518,2379,5898,11227
6836,357,1243,4224,5539,3602
6837,37,256,3122,8505,10452
6838,106,594,5323,8167,5100
6839,793,1399,3358,3605,1953
6840,277,1048,4952,7066,3532
6841,551,1470,4540,4373,4379
6842,55,288,1819,5303,5982
6843,191,1017,4824,5482,4364
6844,69,317,2611,6739,6087
6845,425,900,3506,7585,7382
6846,73,338,2536,6358,9228
6847,161,511,2888,8439,12607
6848,196,840,4437,5283,3571
6849,345,694,2518,4359,8537
6850,186,448,2359,4869,6666
6851,76,368,1857,4102,6338
6852,463,1196,4256,6796,6028
6853,380,847,3437,5036,6137
6854,215,636,2927,5235,4548
6855,394,752,2625,3689,4513
6856,232,1103,4985,8767,9365
6857,272,868,3661,7489,7515
6858,126,204,1067,3320,5782
6859,193,888,3795,6555,9530
6860,177,810,5006,7889,5637
6861,1135,2946,5374,4165,1594
6862,399,1039,4283,5605,3423
6863,134,398,1627,4159,8615
6864,73,347,1955,5744,8511
6865,26,181,1555,5589,6261
6866,307,883,3278,5327,3280
6867,622,1095,3896,5589,5743
6868,372,805,2733,6420,11579
6869,331,1437,5048,6531,5401
6870,236,633,2440,3711,7397
6871,240,587,2204,3826,6818
6872,304,951,3620,5308,3086
6873,173,512,2204,4434,7337
6874,348,716,2490,4642,4489
6875,361,1328,4987,5007,4341
6876,147,400,2924,6625,8248
6877,224,906,4083,6919,4067
6878,170,554,2706,4494,7930
6879,346,829,3635,8343,8951
6880,255,616,2964,7587,11411
6881,103,465,2593,4529,5475
6882,444,1270,4595,5740,2676
6883,33,316,3657,8582,6011
6884,151,810,4545,6213,3602
6885,370,1065,3847,5749,4531
6886,112,378,2190,5428,7952
6887,189,698,3823,5780,4650
6888,621,2372,6020,4768,1199
6889,180,526,2964,7745,8284
6890,389,1271,4295,5826,3913
6891,411,1484,4764,5870,2315
6892,271,600,3507,6749,7448
6893,178,576,2908,4859,5738
6894,79,314,2351,6471,6346
6895,662,1036,3140,6659,12028
6896,41,156,1727,6946,11959
6897,146,656,3345,6185,5739
6898,501,1126,3690,5098,5774
6899,311,893,4059,6860,3371
6900,256,785,3349,5873,7231
6901,192,738,3824,6690,4187
6902,129,534,2354,6098,4711
6903,128,522,3614,6932,3934
6904,423,791,2447,3672,6863
6905,201,656,3024,5118,4455
6906,183,994,4558,7546,10037
6907,48,302,2284,7012,8314
6908,625,1281,3241,3294,3415
6909,199,456,1923,3728,7446
6910,131,446,3074,6344,8514
6911,163,323,1876,4640,7091
6912,259,711,3255,5757,5587
6913,173,902,4587,6687,6834
6914,82,347,1664,5617,8850
6915,234,712,2803,6256,6802
6916,88,495,3207,7071,5906
6917,153,789,4451,5099,4269
6918,207,563,2571,6074,11064
6919,692,1343,3962,8034,11103
6920,86,374,2979,5613,5488
6921,111,553,2963,6277,7660
6922,80,421,2621,6448,5554
6923,583,1041,2806,3342,6317
6924,146,369,2065,5600,6006
6925,52,202,2023,6550,11111
6926,333,1433,4648,5343,2432
6927,169,399,2032,4853,10982
6928,421,1076,3112,4741,4396
6929,675,1531,4739,9147,10672
6930,357,1256,4543,4643,2243
6931,234,591,2596,5424,7243
6932,207,819,3965,6250,4333
6933,280,894,2772,5425,4463
6934,634,1651,4614,4839,2097
6935,173,559,2914,5159,4564
6936,219,721,3306,5180,5184
6937,456,1010,2995,4301,6557
6938,165,576,2768,6481,6070
6939,239,705,3257,4429,3184
6940,138,456,2110,6003,6738
6941,358,1143,4732,10038,7058
6942,45,238,2908,8085,10154
6943,146,453,2237,4787,6002
6944,117,337,1951,4949,6901
6945,91,297,2085,5056,8743
6946,509,1379,4153,5885,4275
6947,292,1011,3584,5352,3419
6948,130,566,4230,9940,10190
6949,287,589,1994,4526,11989
6950,75,477,4064,7776,4627
6951,283,814,4336,8808,9675
6952,137,433,2606,6822,13483
6953,520,1323,4134,5852,3841
6954,125,649,3626,5780,4885
6955,334,1192,5016,10083,9455
6956,103,614,5028,10928,8207
6957,163,578,2648,4802,7304
6958,782,2144,5172,4922,2876
6959,109,531,3261,6836,9756
6960,159,698,4458,9596,9703
6961,160,767,3348,5798,3934
6962,158,851,4028,5591,5358
6963,279,631,2516,4572,7217
6964,134,558,2980,6382,6415
6965,64,193,1218,3461,6808
6966,185,600,2422,4663,7081
6967,546,1650,5336,5554,3186
6968,515,1340,4187,5869,4977
6969,326,1184,4812,6218,2697
6970,186,789,4502,7110,3448
6971,81,435,3019,6519,5426
6972,202,472,2102,5260,8982
6973,117,428,1903,3693,6101
6974,713,1899,4898,6545,4953
6975,127,701,3787,6323,3961
6976,345,982,4118,9523,9651
6977,95,339,2031,4916,8059
6978,283,907,3219,4640,5012
6979,581,826,2707,4874,4638
6980,553,1547,5053,5707,4685
6981,183,241,1299,2239,7681
6982,338,1159,4400,5498,6474
6983,255,646,2882,6478,4445
6984,682,1422,4908,8415,9043
6985,271,970,4251,5490,5821
6986,299,726,3616,8891,8837
6987,73,370,2129,6172,5357
6988,228,704,3403,5788,4932
6989,345,542,2967,7549,6449
6990,333,823,3220,4277,5028
6991,417,1874,5804,4558,3293
6992,286,863,3452,7360,14158
6993,338,794,3445,5501,7421
6994,222,786,2822,4500,3604
6995,627,922,3575,6460,7303
6996,281,1019,4386,6063,3904
6997,103,954,6237,7790,4859
6998,246,670,3037,5826,4406
6999,161,752,3542,5232,4679
7000,137,641,4052,6880,4866
7001,304,927,4334,5651,5119
7002,128,610,3720,7127,5103
7003,1447,2676,5236,3776,3012
7004,189,926,4626,7498,3593
7005,199,569,2705,4664,8702
7006,61,273,1970,6141,10710
7007,123,564,2785,5818,9374
7008,254,955,4018,5589,4636
7009,425,954,3358,5384,6117
7010,298,932,3794,6563,4631
7011,239,1075,4336,7430,7288
7012,461,1285,4395,5865,4100
7013,485,1260,4742,8959,9651
7014,359,1377,4194,4927,3056
7015,289,770,3613,6025,5418
7016,160,746,2981,5607,5615
7017,219,633,2599,5909,5083
7018,570,1393,4440,5752,4277
7019,695,1709,5993,9799,8128
7020,154,542,2653,5092,6276
7021,825,1804,3900,5091,3567
7022,114,414,1989,4997,6452
7023,210,529,2360,4195,6847
7024,279,1025,4490,7619,6691
7025,337,558,2869,6002,9353
7026,123,715,3792,5692,4888
7027,255,516,2360,5196,6001
7028,257,705,4791,13128,9020
7029,454,1954,6120,5463,4542
7030,272,792,2796,4251,4324
7031,118,598,3300,6397,5265
7032,84,432,2772,6336,5786
7033,82,242,2170,5443,6392
7034,427,1384,4446,5259,4162
7035,351,1275,4473,5818,3873
7036,66,404,3041,7382,5031
7037,276,860,3243,4984,4662
7038,800,1926,5104,5693,7045
7039,335,1201,3748,4958,3610
7040,464,1255,4550,7978,8335
7041,247,786,3444,5739,5118
7042,13,53,696,2900,12067
7043,548,1417,5442,9156,7628
7044,350,1172,3795,5382,3580
7045,225,752,3196,4486,3006
7046,169,1002,4480,5895,3805
7047,356,1231,4227,5160,5037
7048,1034,2443,4431,3161,1140
7049,205,682,2937,5215,4990
7050,72,358,2746,5249,5898
7051,192,373,1205,2798,7415
7052,188,566,2499,5098,5928
7053,97,510,3073,5928,6762
7054,392,1682,7454,7606,4618
7055,823,2050,5097,5183,4000
7056,75,276,1476,3965,7588
7057,309,1056,3249,3878,4795
7058,425,1051,2931,4874,4525
7059,171,452,2852,9141,14005
7060,466,1217,3512,4626,3377
7061,80,588,3376,5968,5542
7062,251,445,1677,4053,6814
7063,800,1360,3863,4261,7233
7064,354,951,3339,4865,4164
7065,48,151,1530,5138,6227
7066,230,755,3348,4938,3615
7067,320,970,3597,7208,9054
7068,200,912,4233,6513,5322
7069,417,975,3435,6283,6535
7070,591,747,3406,5777,8037
7071,608,1860,5098,5186,4399
7072,446,1538,4937,6241,2716
7073,586,1659,6152,6927,4036
7074,314,814,4603,6111,4664
7075,340,972,4564,8031,8576
7076,197,948,5493,8105,5667
7077,164,510,2652,5266,5367
7078,218,383,1877,3988,6352
7079,766,1678,4945,4172,2249
7080,128,762,3658,5055,3003
7081,705,1483,3426,2938,1558
7082,1067,3297,7810,6277,4079
7083,268,398,1790,4332,7323
7084,299,918,4434,6390,6454
7085,154,446,1594,3411,7164
7086,107,431,2248,5204,7197
7087,223,1335,6449,9109,7027
7088,91,261,1915,4532,5249
7089,264,815,3926,9060,9430
7090,94,589,3901,6685,6781
7091,318,349,1564,6319,12108
7092,396,1672,5277,4235,5184
7093,58,301,2884,6528,4831
7094,435,2065,7164,7724,5984
7095,346,1049,3794,5847,4838
7096,95,602,4004,7387,4539
7097,343,1205,4370,6296,3076
7098,117,326,1653,5003,10787
7099,153,534,3075,5520,4942
7100,216,374,1690,2855,7228
7101,655,1228,3454,4253,3920
7102,178,506,2534,5390,6560
7103,362,1177,5706,7510,4587
7104,102,369,3227,9691,10997
7105,58,410,2903,6522,4082
7106,149,309,2219,8429,15689
7107,266,1158,5553,9419,7675
7108,213,714,2922,4230,7707
7109,142,306,1455,3355,9399
7110,494,1096,3470,5629,6273
7111,121,532,2614,4447,4022
7112,121,404,2057,5350,6027
7113,76,256,2549,6746,9363
7114,279,937,3875,5404,2713
7115,174,598,3120,3837,8254
7116,217,960,4116,5450,4767
7117,259,714,2737,3937,5123
7118,291,1078,4008,5774,4973
7119,748,1099,3351,5176,6120
7120,174,392,2331,4824,8974
7121,184,568,3011,6675,6939
7122,191,494,1855,4441,7234
7123,97,712,3691,4826,3314
7124,213,714,3168,5520,4394
7125,278,713,2977,4781,7636
7126,243,630,2612,4291,4320
7127,261,915,4272,7528,8398
7128,255,734,3941,4883,5931
7129,215,437,2483,3509,7865
7130,546,1097,3864,6414,6186
7131,120,513,3331,7885,10813
7132,130,565,3340,5963,5597
7133,54,296,3181,7440,5008
7134,70,492,2913,6111,6634
7135,547,1170,4460,6014,5405
7136,97,536,3901,5973,4061
7137,185,418,2108,5278,6614
7138,257,1551,5901,5947,3906
7139,257,1209,4753,4504,4202
7140,414,889,3375,6293,7263
7141,260,670,3640,6333,4040
7142,350,905,3059,4675,5618
7143,352,1008,3773,6366,5456
7144,376,1885,6749,8096,3397
7145,149,271,1797,4951,6178
7146,486,1021,2635,3056,6002
7147,580,1193,4257,6366,6338
7148,315,883,3252,5635,6232
7149,131,272,1209,2735,9257
7150,281,621,2335,5102,3730
7151,331,1027,3433,6090,3868
7152,536,2272,8530,10334,6861
7153,135,352,1640,6059,14010
7154,920,1303,3284,6173,9832
7155,267,860,3338,5030,3957
7156,111,493,3602,5730,4384
7157,573,1845,5736,4086,1536
7158,463,1289,5123,15585,46370
7159,53,230,1881,5366,9255
7160,310,701,2838,5257,4001
7161,113,382,2028,5439,5958
7162,185,349,1637,4391,7984
7163,235,725,3415,6599,4816
7164,189,882,3938,5557,3218
7165,42,217,2063,6581,6249
7166,185,724,3534,7689,11150
7167,160,504,2825,6772,3746
7168,139,881,4673,5844,5206
7169,348,1269,4354,5892,2927
7170,484,582,2361,3795,4859
7171,191,548,2458,5419,5995
7172,467,1155,4119,6230,8626
7173,450,1093,3748,4026,3749
7174,144,608,3016,5430,3369
7175,138,552,3590,7522,10018
7176,266,660,2712,4860,5005
7177,258,800,3400,5673,8676
7178,175,457,2066,5038,6265
7179,195,452,2495,3580,7600
7180,143,463,3002,6085,5868
7181,255,886,3520,5287,2986
7182,174,515,2201,4134,5933
7183,607,1415,4453,4130,2801
7184,748,2540,6328,5472,3612
7185,152,331,1097,3254,6678
7186,195,466,2204,4974,5693
7187,73,282,1615,4681,8676
7188,129,230,1082,3851,7474
7189,200,636,2722,4797,5716
7190,497,820,2430,3200,7520
7191,258,1074,3854,5874,3795
7192,134,673,3381,4120,6559
7193,95,307,1895,4846,5812
7194,151,912,3867,4911,5523
7195,82,529,3527,5745,4556
7196,259,536,2051,4423,8730
7197,351,692,2697,6579,12504
7198,353,1568,6131,6754,2376
7199,162,690,4205,10810,12247
7200,954,1547,3575,4498,5380
7201,154,438,2358,4543,7985
7202,283,818,3759,5719,4193
7203,139,342,1542,3059,6632
7204,552,1189,2763,2757,6189
7205,493,903,3200,6542,6247
7206,245,825,3782,5867,5521
7207,98,715,4376,8350,6778
7208,119,352,1490,4658,6200
7209,305,508,2506,6639,6627
7210,81,426,3413,6443,3876
7211,316,882,3718,4605,3857
7212,141,609,2752,5009,5195
7213,329,838,3875,6112,7111
7214,390,1107,3710,6207,5694
7215,213,517,2264,4340,3558
7216,308,991,4419,6951,4763
7217,241,809,3833,9838,12298
7218,63,230,1923,7666,14405
7219,127,531,2387,5065,5174
7220,531,1243,4596,6130,5556
7221,444,1200,3561,5339,3285
7222,48,209,1613,5696,6700
7223,145,263,1256,3572,7193
7224,681,2312,5208,3845,1345
7225,149,860,5022,8714,7443
7226,62,376,2872,5600,6970
7227,466,897,2605,3609,4686
7228,162,590,3231,9757,13964
7229,99,370,1888,5322,6381
7230,127,515,2676,6464,11549
7231,683,1887,6895,13675,13667
7232,243,1002,3988,5957,2707
7233,1708,2203,3013,2312,1643
7234,461,1478,4936,5757,4798
7235,484,1140,3929,6268,5724
7236,271,1109,4097,4942,3294
7237,618,1715,5119,4568,2771
7238,170,573,3324,8636,7837
7239,91,330,2153,5177,5347
7240,82,220,1487,4542,4266
7241,132,581,3135,5451,3878
7242,197,817,4073,5337,4322
7243,255,1045,4079,6089,6467
7244,267,699,3437,9286,11266
7245,105,490,2684,5165,3350
7246,154,771,4301,6283,3604
7247,334,1389,4424,3863,4789
7248,212,894,4281,5674,3529
7249,829,2691,9883,13716,7296
7250,208,599,2935,5001,7758
7251,302,691,2903,5308,5237
7252,57,204,1451,3908,6357
7253,110,538,3478,6486,4127
7254,1051,1895,3540,2772,1466
7255,113,415,3072,5688,6659
7256,113,392,2532,6612,6402
7257,156,432,2188,4287,8303
7258,107,764,4475,6023,4418
7259,226,513,3075,5706,5075
7260,221,706,2823,4929,4541
7261,62,489,3459,5748,6190
7262,302,514,1774,4134,6234
7263,145,472,2823,5139,10098
7264,350,1262,4050,5109,2364
7265,72,233,1735,4364,8029
7266,114,501,2643,3701,2336
7267,344,641,1958,3743,5185
7268,634,1954,4900,4987,2504
7269,216,625,3116,7374,6789
7270,349,1021,4232,7220,6932
7271,154,510,2258,4069,5134
7272,137,887,4864,6378,3468
7273,450,1646,5140,6218,3314
7274,147,647,3606,6119,4573
7275,81,687,5043,8927,5548
7276,455,1174,3560,5385,4328
7277,623,1184,3205,4418,3624
7278,727,1465,3429,5023,4734
7279,158,348,1959,5495,7699
7280,64,218,1924,5063,5350
7281,255,663,2516,5141,7921
7282,234,607,2414,3785,4525
7283,38,222,1761,5412,6308
7284,205,499,2840,5512,7404
7285,311,914,3989,5256,5026
7286,253,666,3602,5764,6970
7287,104,596,3731,6493,8309
7288,125,419,1945,4262,6751
7289,345,741,2660,4809,4389
7290,201,903,4337,7048,3436
7291,220,913,4951,5693,3735
7292,211,707,3304,8413,12673
7293,316,1011,3163,4957,2803
7294,30,198,2677,7394,9663
7295,47,286,2851,7117,7732
7296,90,472,3307,6133,6983
7297,71,334,1775,4716,5276
7298,460,754,2411,3337,7143
7299,133,417,2123,4700,5867
7300,405,516,2226,4091,5852
7301,109,950,5612,5774,4085
7302,375,1625,4774,4499,1984
7303,224,786,2906,4196,5238
7304,361,930,2830,4301,3513
7305,63,346,2806,5543,7086
7306,147,475,2623,6056,9059
7307,182,881,4716,7139,5279
7308,264,875,3428,4864,5100
7309,371,1528,4993,4788,2259
7310,268,783,3171,6659,5293
7311,197,554,2244,5213,4957
7312,529,1197,3211,5261,6226
7313,258,1134,5808,10237,8019
7314,133,461,2430,5402,9805
7315,230,723,3016,4130,4225
7316,255,1094,5155,7240,4743
7317,120,507,2802,5750,9765
7318,248,407,1654,4840,7664
7319,363,874,3396,5338,5289
7320,233,335,1394,3987,4955
7321,174,549,2614,4656,4360
7322,395,1525,4701,4746,2308
7323,216,724,3271,6047,4321
7324,148,799,4455,6174,3193
7325,539,1533,3835,3270,1702
7326,433,1879,5728,4270,3766
7327,182,400,1890,3856,4759
7328,238,435,1504,3557,5757
7329,106,655,5617,7662,4472
7330,1669,1734,5824,11787,20209
7331,738,1221,3012,5170,4414
7332,124,453,2389,5515,4186
7333,159,345,1846,4991,7218
7334,480,1216,4086,7303,6898
7335,315,1133,3937,6550,4821
7336,110,609,3763,6071,4201
7337,258,758,3497,5719,3172
7338,529,2631,7845,6621,4308
7339,49,295,2226,6191,5531
7340,831,2531,7001,12105,13353
7341,332,966,2832,4244,3403
7342,198,611,2944,4950,5984
7343,379,777,2914,4970,4260
7344,311,1196,4029,5330,3255
7345,318,683,2056,3285,6634
7346,161,704,4204,6545,4199
7347,117,403,2033,3938,3636
7348,69,636,4407,7763,4637
7349,129,310,1730,4590,5819
7350,159,810,4703,5808,4424
7351,129,595,3619,5830,4663
7352,178,784,3597,5491,4140
7353,622,1718,4662,6460,4314
7354,41,243,2812,7645,9633
7355,111,443,2593,6014,5609
7356,315,1422,5219,6938,8967
7357,200,519,2138,3898,4704
7358,82,551,2774,4684,4994
7359,137,641,3338,5467,3299
7360,184,415,1582,2498,6765
7361,275,687,2658,4613,5343
7362,312,1157,4078,5067,2864
7363,76,530,3139,7209,10403
7364,360,653,2539,6250,6106
7365,388,1018,3320,4206,5296
7366,138,497,3002,5244,5274
7367,570,580,1895,3086,4763
7368,298,803,3534,5590,4954
7369,52,227,2200,6713,7405
7370,144,323,1602,3827,6329
7371,444,1323,4128,5355,2445
7372,97,333,1972,4763,7054
7373,73,237,1170,3675,9703
7374,150,321,1721,3835,5453
7375,258,720,3156,5731,8916
7376,124,696,4591,8259,8081
7377,526,1259,3811,4263,3755
7378,240,703,3057,6547,10227
7379,189,935,3994,5692,3154
7380,396,1259,4386,6456,8890
7381,162,542,3054,6305,5432
7382,196,725,2957,5059,3604
7383,56,556,3540,5425,3313
7384,422,974,3208,5824,4018
7385,61,231,2297,6499,5746
7386,297,699,2188,3813,5185
7387,78,650,5427,7864,4677
7388,202,809,4023,6540,3965
7389,162,623,3846,6493,4332
7390,251,1069,4766,5675,7452
7391,160,289,1521,4259,7300
7392,76,305,2836,6814,6345
7393,165,596,2606,4958,4796
7394,325,1122,4535,5061,3862
7395,296,935,3849,5099,7628
7396,368,999,5174,9816,7368
7397,102,769,5288,7800,5429
7398,947,1410,3537,4178,4247
7399,103,325,2271,6067,11166
7400,168,437,2130,4067,5138
7401,144,378,2157,4449,4425
7402,219,599,3046,6650,9104
7403,84,275,2174,6121,6544
7404,36,150,1768,5979,6066
7405,316,889,3236,4341,3358
7406,252,316,1528,3841,5671
7407,167,745,4166,6232,6761
7408,765,1786,5420,9610,7329
7409,61,271,2688,6938,10014
7410,360,1372,4302,5187,2504
7411,88,751,6293,8096,4721
7412,1059,1663,2910,2203,1826
7413,314,749,3292,7150,8050
7414,185,684,3067,5984,4873
7415,164,392,1644,4516,8375
7416,205,663,3003,6568,3913
7417,133,521,2548,5842,4067
7418,155,669,3219,7936,8316
7419,103,382,2711,6180,4828
7420,113,489,3004,6523,6717
7421,157,422,2944,4698,3629
7422,355,659,3626,4548,5325
7423,134,718,3384,6091,3890
7424,315,836,3940,5827,8199
7425,269,834,3139,5584,4167
7426,425,1186,4318,5587,3846
7427,202,745,3074,5005,3604
7428,483,1234,3791,6258,7350
7429,49,165,1310,3623,7182
7430,276,1204,5713,7926,4160
7431,398,964,3569,5032,3777
7432,669,1196,4074,7024,7540
7433,358,1110,4177,5628,5516
7434,346,1272,4402,5586,3412
7435,120,340,2889,7435,7437
7436,127,410,1823,3921,5915
7437,439,876,2427,3929,5473
7438,346,734,2651,5128,6706
7439,282,1965,6003,4240,1250
7440,190,873,4214,5176,3369
7441,256,402,2126,5146,5385
7442,548,1055,3173,4517,5341
7443,452,1379,4536,5166,2751
7444,83,325,2034,4326,5011
7445,181,531,2242,5246,4552
7446,312,704,2527,4579,6983
7447,136,538,2745,4878,7074
7448,416,1335,3896,5066,2337
7449,193,628,3092,6487,7576
7450,123,667,3496,5985,4477
7451,333,471,1877,3126,5879
7452,251,841,3929,5474,3728
7453,414,793,3414,8756,10900
7454,398,624,2107,3267,7598
7455,954,1413,4033,7575,9393
7456,359,816,3301,4586,4185
7457,218,819,3420,4186,4471
7458,304,447,1744,4655,6542
7459,516,1037,2877,2790,2700
7460,416,1057,3458,5910,6232
7461,317,461,1380,2391,7526
7462,177,404,2059,2849,6963
7463,100,571,3968,9168,8007
7464,45,202,2303,5939,6997
7465,228,592,2456,5287,4736
7466,409,907,3368,7967,10346
7467,295,978,3677,5393,4319
7468,85,355,2267,4411,9450
