author_id,Name
3612,Bill Sienkiewicz
3613,Milo Manara
3614,Miguelanxo Prado
3615,Olivia Goldsmith
3616,Maggie O'Farrell
3617,Joanna Trollope
3618,Hugh Osborne
3619,Yōko Ogawa
3620,Stephen Snyder
3621,Niall Ferguson
3622,Robert M. Durling
3623,C.J. Bott
3624,Denise Kiernan
3625,Ed Gorman
3626,John Bedford Lloyd
3627,Mark Dunn
3628,Paul Tremblay
3629,Anne McLean
3630,Rita Williams-Garcia
3631,Jason F. Wright
3632,Blue Balliett
3633,George Beard
3634,Harold Hutchins
3635,Tasha Tudor
3636,Paulo Freire
3637,Myra Bergman Ramos
3638,Donaldo Macedo
3639,Richard Shaull
3640,Ian Doescher
3641,Brad Meltzer
3642,Rags Morales
3643,Michael Bair
3644,Seth
3645,Aaron Ehasz
3646,Alison Wilgus
3647,Amy Kim Ganter
3648,Brian Ralph
3649,Corey Lewis
3650,Dave Roman
3651,Elsa Garagarza
3652,Ethan Spaulding
3653,Frank Pittarese
3654,J. Torres
3655,Joaquim Dos Santos
3656,Johane Matte
3657,John O'Bryan
3658,Joshua Hamilton
3659,Justin Ridge
3660,Kaite Mattila
3661,May Chan
3662,Rawles Marie Lumumba
3663,Reagan Lodge
3664,Tim Hedrick
3665,Tom McWeeney
3666,Catherine McKenzie
3667,Margaret Sidney
3668,Jessica Day George
3669,Barbara Cooney
3670,Jim Bouton
3671,Harriet Lerner
3672,Burton G. Malkiel
3673,Kelly Elliott
3674,Julie Klassen
3675,Michelle A. Valentine
3676,Claire Huchet Bishop
3677,C.S. Pacat
3678,David Frankland
3679,Paul Murray
3680,Jessica Shirvington
3681,Tony Kushner
3682,Dorothy Koomson
3683,John Keats
3684,Joseph Boyden
3685,Frances Wall
3686,Khushwant Singh
3687,Craig Silvey
3688,Michael A. Singer
3689,Marlon James
3690,Nina LaCour
3691,Jami Attenberg
3692,Thomas Piketty
3693,Arthur Goldhammer
3694,Kay Thompson
3695,Hilary Knight
3696,Peter Carey
3697,Elmore Leonard
3698,Nathanael West
3699,Alfred Kazin
3700,Keri Arthur
3701,John Darnielle
3702,Richard DiLallo
3703,Ori Brafman
3704,Rom Brafman
3705,Iris Chang
3706,Jerry A. Coyne
3707,Sarah Jane Hails
3708,Jen Sincero
3709,Jill Mansell
3710,Nicky Charles
3711,Kurtis J. Wiebe
3712,Roc Upchurch
3713,Chuck Wendig
3714,Jennifer Chiaverini
3715,Safiy al-Rahman al-Mubarakfuri
3716,Sarah McCoy
3717,Trina Schart Hyman
3718,Johann Grimm
3719,Martin Pistorius
3720,Megan Lloyd Davies
3721,Greg McKeown
3722,Lisa Renee Jones
3723,L.A. Fiore
3724,Sandi Lynn
3725,Dorothy Kunhardt
3726,Maria Simpson
3727,Dian Fossey
3728,Jeffery Hudson
3729,Adelle Waldman
3730,Matthew Norman
3731,Linda Castillo
3732,Michael Frayn
3733,Cornelius Ryan
3734,C.J. Redwine
3735,Mildred Benson
3736,Taylor Caldwell
3737,Mariana Zapata
3738,Joseph Wambaugh
3739,Kelly McGonigal
3740,Paul  Edwards
3741,Alain de Botton
3742,Heinrich Böll
3743,محمد اسماعیل‌زاده
3744,Laura McHugh
3745,Richard Wilhelm
3746,Cary F. Baynes
3747,John Buchan
3748,Peter Watts
3749,Nick Offerman
3750,Rafael Albuquerque
3751,Alexis de Tocqueville
3752,Isaac Kramnick
3753,Gerald Bevan
3754,Erica Bauermeister
3755,Roddy Doyle
3756,Martin Amis
3757,Chris Ryall
3758,Brian Herbert
3759,Alan Bennett
3760,بهرام مقدادی
3761,Steve Niles
3762,Ben Templesmith
3763,Youssef Ziedan
3764,Titus Lucretius Carus
3765,Omar Khayyám
3766,Baruch Spinoza
3767,David Hume
3768,James Boswell
3769,Leslie Stephen
3770,Anatole France
3771,Emma Goldman
3772,Carl Van Doren
3773,H.L. Mencken
3774,Albert Einstein
3775,John Betjeman
3776,Chapman Cohen
3777,Philip Larkin
3778,John Leslie Mackie
3779,Michael Shermer
3780,A.J. Ayer
3781,Daniel C. Dennett
3782,Charles Templeton
3783,Victor J. Stenger
3784,Elizabeth S.  Anderson
3785,Steven Weinberg
3786,Ibn Warraq
3787,A.C. Grayling
3788,Fritjof Capra
3789,Kathryn Croft
3790,Elizabeth Eulberg
3791,Renée Knight
3792,Richard Dixon
3793,Hiroyuki Takei
3794,George Sher
3795,Andrew  Smith
3796,Jack Finney
3797,Melvin Burgess
3798,Keigo Higashino
3799,Alexander O. Smith
3800,Jenny McCarthy
3801,William Zinsser
3802,Thomas A. Harris
3803,Jane Werner Watson
3804,Corinne Malvern
3805,S.A. Bodeen
3806,Boris Vian
3807,Kimberly Lauren
3808,Martin Heidegger
3809,Jonathan Kozol
3810,Charlie Higson
3811,Kenneth Oppel
3812,Thomas Tryon
3813,Colin Meloy
3814,Daniel Tammet
3815,Conor Grennan
3816,Kaui Hart Hemmings
3817,Natsumi Ando
3818,Miyuki Kobayashi
3819,Faith Hunter
3820,Mark T. Sullivan
3821,Craig Johnson
3822,Sherwood Smith
3823,Victoria Kann
3824,Elizabeth Kann
3825,Ilan Stavans
3826,Ilsa J. Bick
3827,Robert William Chapman
3828,Tillie Cole
3829,Julee Rosso
3830,Sheila Lukins
3831,Michael McLaughlin
3832,Keri Hulme
3833,Michelle Paver
3834,Geoff Taylor
3835,Gavin Extence
3836,Diana Hammermeister
3837,Lawrence Wright
3838,K.R. Dwyer
3839,Jeffrey Toobin
3840,Sarah Jio
3841,Kyung-Sook Shin
3842,신경숙
3843,Chi-Young Kim
3844,Brian Michael Bendis
3845,Olivier Coipel
3846,Tim Townsend
3847,Rick Magyar
3848,John Dell
3849,Scott Hanna
3850,James Taveras
3851,Omar Otieku
3852,Tom Valente
3853,Esad Ribic
3854,Booker T. Washington
3855,Ishmael Reed
3856,Laura Kaye
3857,Albert Uderzo
3858,Derek Hockridge
3859,Gertrude Crampton
3860,Robert Fulghum
3861,Sarah Macdonald
3862,Lisa Jewell
3863,Yoko Kamio
3864,神尾葉子
3865,Steven Levy
3866,Linda Kage
3867,David Small
3868,Ellis Avery
3869,Tomoko Hayakawa
3870,Jay Bonansinga
3871,Jerzy Kosiński
3872,Jonathan Haidt
3873,Cecily von Ziegesar
3874,Ilya Ilf
3875,Eugene Petrov
3876,Maurice Friedberg
3877,John H.C. Richardson
3878,Kimberly Kirberger
3879,Megan Abbott
3880,Alison Croggon
3881,Simon R. Green
3882,The Beatles
3883,Paul McCartney
3884,Ringo Starr
3885,John Lennon
3886,George Harrison
3887,Christopher  Ryan
3888,Cacilda Jethá
3889,Annette Pollert
3890,Vera B. Williams
3891,Kiyoko Arai
3892,David Hahn
3893,Whitney G.
3894,Jen Hatmaker
3895,Chip Zdarsky
3896,Sharon Kay Penman
3897,Byron Katie
3898,Stephen Mitchell
3899,Sid Fleischman
3900,Peter Sís
3901,MinaLima
3902,John A. Bertolini
3903,Drew Karpyshyn
3904,Brigid Kemmerer
3905,Richard Rhodes
3906,Richard Koch
3907,David V. Erdman
3908,Katsuhiro Otomo
3909,Yoko Umezawa
3910,Linda M. York
3911,Jo Duffy
3912,Julie Maroh
3913,Tachibana Higuchi
3914,樋口 橘
3915,William Least Heat-Moon
3916,Jenny Davidson
3917,Spencer W. Kimball
3918,Anne Fortier
3919,Gerard Way
3920,Nate Piekos
3921,Tony Ong
3922,Jessica Livingston
3923,Lacey Weatherford
3924,Scott Sigler
3925,Leila Sales
3926,Gloria Naylor
3927,Jacob Wyatt
3928,Siobhan Vivian
3929,Petra Durst-Benning
3930,Samuel Willcocks
3931,Maggie Shipstead
3932,Scott Pratt
3933,Irving Shulman
3934,Steve Krug
3935,Lindy West
3936,Harper Sloan
3937,Jim Kjelgaard
3938,Carl Pfeuffer
3939,Jaclyn Moriarty
3940,Stephen R. Bissette
3941,John Totleben
3942,Rick Veitch
3943,Ramsey Campbell
3944,Laurie Thompson
3945,Karl Weber
3946,Catherine Coulter
3947,James Lee Burke
3948,Thomas à Kempis
3949,William Benham
3950,Peter Shaffer
3951,Sam Smith
3952,Doug Grud
3953,John Ortberg
3954,Janice Y.K. Lee
3955,Livia E. Bitton-Jackson
3956,Roy F. Baumeister
3957,John Tierney
3958,Ford Madox Ford
3959,Kenneth Womack
3960,William Baker
3961,J.L. Bourne
3962,Tony Shasteen
3963,Nei Ruffino
3964,Stephen Fry
3965,John Corey Whaley
3966,Shiv Khera
3967,Leil Lowndes
3968,Gosho Aoyama
3969,Joshilyn Jackson
3970,L.A. Meyer
3971,Phil Knight
3972,Paul Pilkington
3973,Andrew Loomis
3974,Tim Winton
3975,Jack Ketchum
3976,Natsuo Kirino
3977,Philippa Pearce
3978,Susan Einzig
3979,Kevin Stein
3980,David  Perlmutter
3981,Kristin Loberg
3982,Annie Dillard
3983,Daron Acemoğlu
3984,James A. Robinson
3985,Marti Olsen Laney
3986,Daphne Merkin
3987,Kathryn Lasky
3988,Gary Taubes
3989,Steve Pugh
3990,Carlos Ezquerra
3991,John M. Barry
3992,Paul Hattaway
3993,Brother Yun
3994,Saul Bellow
3995,Tim Johnston
3996,Martha Stewart
3997,Victor Schrager
3998,E.D. Baker
3999,Reginald Rose
4000,David Mamet
4001,Simon Bisley
4002,Bernie Mireault
4003,Anne Enright
4004,Tori Spelling
4005,Julia Scheeres
4006,Angela Marsons
4007,Langston Hughes
4008,QuinRose
4009,Soumei Hoshino
4010,Caroline Alexander
4011,Jay McLean
4012,Lin-Manuel Miranda
4013,Jeremy McCarter
4014,Victoria Blake
4015,Janet Briggs
4016,Beth Wittlinger
4017,Brian Lumley
4018,Truddi Chase
4019,Robert A. Phillips Jr.
4020,Robison Wells
4021,Amy Efaw
4022,Mhairi McFarlane
4023,Kevin D. Mitnick
4024,William L. Simon
4025,Steve Wozniak
4026,Julianna Baggott
4027,Robin Oliveira
4028,Diane Duane
4029,R.C.S. Libri
4030,Robert Graysmith
4031,Graeme Base
4032,Elizabeth   Hunter
4033,Leslie Feinberg
4034,Amy  Stewart
4035,Helen Marion Palmer
4036,Dean Karnazes
4037,Alexandra Potter
4038,Rajaa Alsanea
4039,Carrie Vaughn
4040,Ha Jin
4041,Judith Guest
4042,Jen Wang
4043,Dylan Thomas
4044,Ben Avery
4045,Mike S. Miller
4046,Peter  May
4047,Jerome Lawrence
4048,Robert E.  Lee
4049,Tony Hawks
4050,Gary Jennings
4051,Charlie Jane Anders
4052,Amanda Knox
4053,Jean Ferris
4054,J.J. Abrams
4055,Doug Dorst
4056,Heather O'Neill
4057,Chanda Hahn
4058,محمدعلی فروغی
4059,قاسم غنی
4060,Richard A. Knaak
4061,Carolyn  Parkhurst
4062,Ina May Gaskin
4063,Ambrose Bierce
4064,Dale Brown
4065,Miriam Toews
4066,Charles Stross
4067,Sara Nović
4068,Rachel Maddow
4069,Don Winslow
4070,Stephanie Dray
4071,Laura Kamoie
4072,Cynthia Kadohata
4073,Peter Gross
4074,Preeti Shenoy
4075,Robert Hurley
4076,Steven Naifeh
4077,Gregory White Smith
4078,Thomas  Moore
4079,Laurie Notaro
4080,Alice McDermott
4081,Michael Thomas Ford
4082,Elizabeth Ross
4083,ROFry
4084,Auguste Maquet
4085,Mike Mullin
4086,Kim Holden
4087,Trinka Hakes Noble
4088,Dorothy Gilman
4089,Karen Miller
4090,Christiane F.
4091,Kai Hermann
4092,Horst Rieck
4093,John             Lewis
4094,Andrew Aydin
4095,Nate Powell
4096,Hugh Laurie
4097,R.K. Narayan
4098,Mark Manson
4099,James Grady
4100,Jeff Hertzberg
4101,Zoë François
4102,Mark Luinenburg
4103,V.S. Naipaul
4104,John Locke
4105,Nicholas Carr
4106,Natasha Solomons
4107,Mineko Iwasaki
4108,Rande Brown
4109,James Tynion IV
4110,Jason Fabok
4111,Becky Cloonan
4112,Andy Clarke
4113,Sandu Florea
4114,Howard E. Wasdin
4115,Stephen Templin
4116,J.D. Horn
4117,Gordon B. Hinckley
4118,Helena Hunting
4119,Irin Carmon
4120,Shana Knizhnik
4121,Jennifer Estep
4122,John Galsworthy
4123,Laurie Faria Stolarz
4124,Firoozeh Dumas
4125,John P. Kotter
4126,Gene Wolfe
4127,Georgette Heyer
4128,Friedrich A. Hayek
4129,Marko Kloos
4130,Donald A. Norman
4131,Cathy Glass
4132,Joanna Weaver
4133,Laura Lippman
4134,Leslye Walton
4135,Anna Lee Waldo
4136,Gemma Malley
4137,Obert Skye
4138,Stephen E. Robinson
4139,Loreth Anne White
4140,Karen Chance
4141,Lori Brighton
4142,Deb Perelman
4143,J. Michael Straczynski
4144,Shane Davis
4145,Sandra Hope
4146,Barbara Ciardo
4147,Rob Leigh
4148,John Foxe
4149,W. Grinton Berry
4150,Rachel Gibson
4151,Michael Dorris
4152,Seanan McGuire
4153,Robert Lynn Asprin
4154,Elizabeth Reyes
4155,Simon Kuper
4156,Stefan Szymanski
4157,Lurlene McDaniel
4158,Sandy   Hall
4159,John Verdon
4160,James L. Ferrell
4161,Betty Friedan
4162,عبدالله المغلوث
4163,Meg Jay
4164,John McCrea
4165,Michael Whelan
4166,David Colbert
4167,Peter H. Reynolds
4168,محمد عبد الرحمن العريفي
4169,James Allworth
4170,Karen Dillon
4171,Jon Klassen
4172,Denis Leary
4173,Françoise Sagan
4174,Corban Addison
4175,John Steakley
4176,Ilon Wikland
4177,Jill M. Morgan
4178,Jacqueline Wilson
4179,Nick Sharratt
4180,Evan Wright
4181,Hope Jahren
4182,Patricia Gaffney
4183,Emmy Laybourne
4184,Teri Terry
4185,Pramoedya Ananta Toer
4186,Lorrie Moore
4187,Rebecca Forster
4188,Andrew Sinclair
4189,Kevin Wignall
4190,Cliff Chiang
4191,Tony Akins
4192,Dan Green
4193,Matthew Wilson
4194,David Scott Kastan
4195,Ed Emberley
4196,Jinsei Kataoka
4197,Kazuma Kondou
4198,Linda Lafferty
4199,Robert Harling
4200,David Axton
4201,Caralyn Buehner
4202,Mark Buehner
4203,Alessandra Torre
4204,Sidney Hook
4205,Jack Fruchtman Jr.
4206,David Farland
4207,Suzanne Rindell
4208,Alan Dean Foster
4209,J.M. Darhower
4210,Sara Pennypacker
4211,Marla Frazee
4212,Cassie Dandridge Selleck
4213,Geoff Colvin
4214,George C. Perry
4215,Clive Barda
4216,Jane Rice
4217,Andrew Lloyd Webber
4218,Joel Martinsen
4219,Pepper Winters
4220,Jim Benton
4221,Liz Murray
4222,Tony Parsons
4223,Miranda Beverly-Whittemore
4224,John Gribbin
4225,F. Paul Wilson
4226,Chris Tebbetts
4227,Laura Park
4228,David A. Vise
4229,Hans Fallada
4230,Michael Hofmann
4231,Geoff Wilkes
4232,Alwyn Hamilton
4233,Joseph L. Henderson
4234,Jolande Jacobi
4235,John Freeman
4236,Marie-Louise von Franz
4237,Gerald N. Lund
4238,Steven  Rowley
4239,Louise Doughty
4240,Stephanie Evanovich
4241,Eiji Yoshikawa
4242,Charles Terry
4243,Edwin O. Reischauer
4244,Matthew      Lewis
4245,Arnaldur Indriðason
4246,Bernard Scudder
4247,Lynda Mullaly Hunt
4248,Jim Cymbala
4249,Dean Merrill
4250,Megan Shepherd
4251,Mark Carwardine
4252,Lucy Knisley
4253,Lambert M. Surhone
4254,Shayla Black
4255,Arlette Elkaïm-Sartre
4256,Annie Cohen-Solal
4257,Carol Macomber
4258,Scott Belsky
4259,Rachel Isadora
4260,Rory Stewart
4261,Sharon Guskin
4262,Rod Campbell
4263,Hannah Harrington
4264,M.J. Arlidge
4265,Kitty French
4266,Vaddey Ratner
4267,Jack Gantos
4268,Ralph Waldo Emerson
4269,J.G. Ballard
4270,Adele Faber
4271,Elaine Mazlish
4272,Kimberly Ann Coe
4273,Joseph Stein
4274,Jerry Bock
4275,Sheldon Harnick
4276,Sydney Taylor
4277,Katharine Graham
4278,Jane Harper
4279,Charlotte Hughes
4280,Anthony R. Ferris
4281,Rolf Potts
4282,J.C. Reed
4283,Matthew Mather
4284,Nujood Ali
4285,Delphine Minoui
4286,Linda Coverdale
4287,David Auburn
4288,Damon Knight
4289,Robert A. Caro
4290,Dan Jurgens
4291,Jerry Ordway
4292,Louise Simonson
4293,Roger Stern
4294,Jon Bogdanove
4295,Tom Grummett
4296,Jackson Butch Guice
4297,Brett Breeding
4298,Rick Burchett
4299,Doug Hazlewood
4300,Dennis Janke
4301,Denis Rodier
4302,Steven Hall
4303,Sonali Deraniyagala
4304,Andrew Solomon
4305,Barbara Park
4306,Denise Brunkus
4307,Maud Hart Lovelace
4308,Lois Lenski
4309,Sara Zarr
4310,Diane Mott Davidson
4311,James  Jones
4312,Michael Moore
4313,Gerda Weissmann Klein
4314,Elio M. García Jr.
4315,Linda Antonsson
4316,Nando Parrado
4317,Vince Rause
4318,Kimberly Brubaker Bradley
4319,مرضیه ورشوساز
4320,Zoë Heller
4321,Dorothea Benton Frank
4322,Anita Sengupta
4323,G.P. Ching
4324,Rhys Bowen
4325,Elizabeth Haydon
4326,Amin Maalouf
4327,Russell Harris
4328,NoViolet Bulawayo
4329,Marian Potter
4330,Scott Cunningham
4331,Cath Crowley
4332,John Steptoe
4333,Molly Wizenberg
4334,Martin E.P. Seligman
4335,John Lawrence Peterson
4336,Roberta Carter Clark
4337,Barbara Siebel Thomas
4338,Cynthia Voigt
4339,James Alexander Thom
4340,Cristin Terrill
4341,Kimberly Rae Miller
4342,Kathleen Winsor
4343,John  Stephens
4344,Doug Stanton
4345,Yuna Kagesaki
4346,Patricia Polacco
4347,Tiffany Reisz
4348,William  Kennedy
4349,Paul Theroux
4350,Darick Robertson
4351,Liz Moore
4352,Lloyd Jones
4353,Victoria Pearson
4354,John Patrick Shanley
4355,Cate Tiernan
4356,Laurie Fabiano
4357,Søren Kierkegaard
4358,Alastair Hannay
4359,Amelia Atwater-Rhodes
4360,Wallace Tripp
4361,Thor Heyerdahl
4362,Nigel Calder
4363,Robert W. Lawson
4364,Anna Maxted
4365,David James Duncan
4366,Shawn Achor
4367,Kathy  Keller
4368,Philip Tan
4369,Matsuri Hino
4370,Janet Stevens
4371,Matthew J. Bruccoli
4372,Tyler Oakley
4373,Laurence Sterne
4374,Melvyn New
4375,Giles Andreae
4376,Guy Parker-Rees
4377,Mia Ikumi
4378,Reiko Yoshida
4379,Emily M. Danforth
4380,Sue Klebold
4381,Peter Laslett
4382,Raymond Geuss
4383,David  Arnold
4384,Barbara Claypole White
4385,Nick Cutter
4386,Stephen Tapscott
4387,Amy Bloom
4388,Georg Wilhelm Friedrich Hegel
4389,A.V. Miller
4390,John Niemeyer Findlay
4391,Sarah Mlynowski
4392,Julie Gregory
4393,Paulette Jiles
4394,Devdutt Pattanaik
4395,Anthony Hope
4396,Tammy Falkner
4397,J.P. Delaney
4398,Mark Powers
4399,Ardian Syaf
4400,Alex Kava
4401,Allan Curless
4402,M.O. Walsh
4403,Mika Waltari
4404,ذبیح‌الله منصوری
4405,Marie Force
4406,Tayeb Salih
4407,Denys Johnson-Davies
4408,Éric-Emmanuel Schmitt
4409,Harold S. Kushner
4410,Susan Coolidge
4411,Philip G. Zimbardo
4412,Nancy Pickard
4413,Michael Pritchard
4414,Rusty Young
4415,Thomas McFadden
4416,Fuyumi Soryo
4417,Alice Waters
4418,Michelle Richmond
4419,Marv Wolfman
4420,George Pérez
4421,John Hodgman
4422,Patricia Crampton
4423,Neil Smith
4424,Elisabeth Naughton
4425,Tan Twan Eng
4426,Claudia Rankine
4427,Sarah Prineas
4428,Antonio Javier Caparo
4429,Michael Azerrad
4430,Rosalind Miles
4431,Guy Delisle
4432,Courtney Maum
4433,Michael E. Porter
4434,Wayne A. Grudem
4435,Sarah Andersen
4436,R. Scott Bakker
4437,Kristin Kimball
4438,Melissa Landers
4439,Laura Ruby
4440,Marcus Samuelsson
4441,Stephanie Garber
4442,Cheryl Rainfield
4443,Ahmad Fuadi
4444,Rick Atkinson
4445,Jo Walton
4446,Garr Reynolds
4447,Tom Sniegoski
4448,Thomas E. Sniegoski
4449,Josh Kaufman
4450,Scott  Hawkins
4451,Joel Osteen
4452,Jennifer L. Holm
4453,Mary Beth Chapman
4454,Steven Curtis Chapman
4455,Karen V. Kukil
4456,Jill Conner Browne
4457,Debra Dean
4458,Hannu Rajaniemi
4459,Ludwig Wittgenstein
4460,Spencer Quinn
4461,Caroline Knapp
4462,Kalayna Price
4463,Mary Gordon
4464,Steven Callahan
4465,Howard Schultz
4466,Joanne Gordon
4467,Laurence Rees
4468,Durjoy Datta
4469,Maanvi Ahuja
4470,Robyn Carr
4471,José Mauro de Vasconcelos
4472,قاسم صنعوی
4473,Ivan Doig
4474,Steve Martini
4475,Gloria Levine
4476,Walter Mosley
4477,Jane Ray
4478,Jim Thompson
4479,Mary Elizabeth Braddon
4480,Jodi Lynn Anderson
4481,Amanda Foreman
4482,A.C. Gaughen
4483,Jimmy Palmiotti
4484,Machado de Assis
4485,Robert Shea
4486,Robert Anton Wilson
4487,Alexander Gordon Smith
4488,Jay Ryan
4489,Nancy Thayer
4490,Poppy Z. Brite
4491,Alan W. Watts
4492,Ramez Naam
4493,Kathleen E. Woodiwiss
4494,Dorie Greenspan
4495,Alan    Richardson
4496,Aya Nakahara
4497,Pookie Rolf
4498,Sharon Mazel
4499,Mark D. Widome
4500,Kristin Levine
4501,Phillip C. McGraw
4502,Hidekaz Himaruya
4503,Herman Parish
4504,Lynn Sweat
4505,Eric Schmidt
4506,Jonathan Rosenberg
4507,Amy Gentry
4508,Amanda Grange
4509,Miranda Hart
4510,Tim Hamilton
4511,Maki Minami
4512,Hiroshi Sakurazaka
4513,桜坂洋
4514,Joseph Reeder
4515,Wanda Gág
4516,Ella Carey
4517,Philip C. Stead
4518,Erin E. Stead
4519,Smith Henderson
4520,Lisa Jackson
4521,Erskine Caldwell
4522,Lewis Nordan
4523,Kate Summerscale
4524,Loretta Chase
4525,Glenn Beck
4526,Larry Bird
4527,Earvin Johnson
4528,Jackie MacMullan
4529,Tony Hillerman
4530,Cammie McGovern
4531,Melissa Nathan
4532,Misty Bernall
4533,Rita Golden Gelman
4534,Lauren Blakely
4535,Elizabeth Bard
4536,Michael Pietsch
4537,Confucius
4538,D.C. Lau
4539,Pamela Des Barres
4540,Dave Navarro
4541,Giuseppe Tomasi di Lampedusa
4542,Paul Jenkins
4543,Joe Quesada
4544,Bill Jemas
4545,Eileen Wilks
4546,Sunny
4547,Sara Douglass
4548,Sandra Gulland
4549,حسن الجندي
4550,Adam Gidwitz
4551,Alisa Valdes
4552,Alisa Valdes-Rodriguez
4553,Luke Rhinehart
4554,Krista Ritchie
4555,Becca Ritchie
4556,Jill Dembowski
4557,Elijah Wood
4558,Spencer Locke
4559,Eleanor Coerr
4560,Ronald Himler
4561,Josephine Tey
4562,Anaïs Nin
4563,Stephen Lang
4564,غسان كنفاني
4565,Mark Mathabane
4566,Eugène Vinaver
4567,Gene Stratton-Porter
4568,T.M. Frazier
4569,Pierre A. Walker
4570,Nancy Reagin
4571,Masaru Emoto
4572,David A. Thayne
4573,Jason Mott
4574,Ramachandra Guha
4575,Ryan Holiday
4576,Kate Grenville
4577,Ben Carson
4578,Cecil Murphey
4579,Linda Williams
4580,Megan Lloyd
4581,R.C. Sproul
4582,Carole Radziwill
4583,Nancy E. Shaw
4584,Margot Apple
4585,Isai Kamen
4586,Phaidon Press
4587,Bruno Ernst
4588,John E. Brigham
4589,Steve Perry
4590,Al Ries
4591,Jack Trout
4592,J.B. Salsbury
4593,Hazel Gaynor
4594,Gary Keller
4595,Jay Papasan
4596,Sue Heap
4597,Omar Tyree
4598,Alisa Kwitney
4599,Marc Guggenheim
4600,Alex Maleev
4601,Paul Pen
4602,Simon Bruni
4603,America's Test Kitchen
4604,Daniel J. Van Ackere
4605,Phaedra Patrick
4606,Jodi Meadows
4607,William Kamkwamba
4608,Bryan Mealer
4609,Katherine Addison
4610,Adam Makos
4611,Larry Alexander
4612,Yoshitaka Amano
4613,John Cheever
4614,Neil Simon
4615,V.S. Ramachandran
4616,Sandra Blakeslee
4617,Drew Barrymore
4618,Mario Benedetti
4619,Tamara Ireland Stone
4620,James Andrew Miller
4621,Tom Shales
4622,Morten T. Hansen
4623,Emma Vieceli
4624,Leigh Dragoon
4625,Mem Fox
4626,Jane Dyer
4627,Jessica Verday
4628,P.B. Kerr
4629,Joel Holland
4630,R.S. Grey
4631,عزالدين شكري فشير
4632,Sara Quin
4633,Joan Bauer
4634,A.M. Homes
4635,Naomi Wolf
4636,Lane T. Dennis
4637,Douglas E. Richards
4638,Miklós Nyiszli
4639,Tibère Kremer
4640,Bruno Bettelheim
4641,Richard Seaver
4642,Kathryn Jackson
4643,Byron Jackson
4644,Gustav Tenggren
4645,Robert Baldick
4646,Geoffrey Wall
4647,Mike Birbiglia
4648,Phil Robertson
4649,Mark Schlabach
4650,Raditya Dika
4651,Tara Sue Me
4652,Jonah Berger
4653,Terry McMillan
4654,Joe Navarro
4655,Marvin Karlins
4656,Lauren Willig
4657,Stephen Sondheim
4658,Hugh Wheeler
4659,Christopher Godfrey Bond
4660,Shūsaku Endō
4661,William Johnston
4662,Rachel Ward
4663,Wednesday Martin
4664,Margot Lee Shetterly
4665,D. Ross Campbell
4666,Carl R. Rogers
4667,Masami Tsuda
4668,Darcy Lockman
4669,Jack Niida
4670,Howard Jacobson
4671,Iris Rainer Dart
4672,David Almond
4673,Maxwell Maltz
4674,Deborah Ellis
4675,Stephen Clarke
4676,Frantz Fanon
4677,Richard Philcox
4678,Homi K. Bhabha
4679,Susan Massotty
4680,Robert Jackson Bennett
4681,Bruce Coville
4682,Nicola Ferguson
4683,C.S. Friedman
4684,David R. Gillham
4685,James D. Watson
4686,Jamie Oliver
4687,Shoichi Aoki
4688,Mark Sanders
4689,Shoich Aoki
4690,Mary Westmacott
4691,Fiona Carnarvon
4692,S.M. Stirling
4693,Bethany McLean
4694,Peter Elkind
4695,John Shors
4696,Brian Coffey
4697,Kurt Cobain
4698,Mary Downing Hahn
4699,Andrew Pepoy
4700,Ανταίος Χρυσοστομίδης
4701,Ελευθερία Κοψιδά
4702,Clifford D. Simak
4703,Henri J.M. Nouwen
4704,Charles Wheelan
4705,Addison Moore
4706,Laura Wiess
4707,Judith Krantz
4708,Sandra Dallas
4709,Janne Teller
4710,Martin Aitken
4711,Eduardo Risso
4712,Liz Kessler
4713,Sarah Gibb
4714,Sarah Hepola
4715,Joe Hart
4716,Kelly Jones
4717,Daniel Vozzo
4718,Lee Loughridge
4719,Steve Oliff
4720,Rus Wooton
4721,Morgan Rice
4722,Kōbō Abe
4723,E. Dale Saunders
4724,Helen R. Lane
4725,Rodney Ramos
4726,Amy Zhang
4727,Sheldon Vanauken
4728,Anna Jean Mayhew
4729,Jennifer Ashley
4730,Stephen Hunter
4731,Kendra Elliot
4732,Esther Earl
4733,Lori Earl
4734,Wayne Earl
4735,Pauline Réage
4736,Sabine d'Estree
4737,Sean Patrick
4738,Alan Jay Lerner
4739,Elizabeth Norris
4740,J.G. Jones
4741,Chris Claremont
4742,Noam Chomsky
4743,Edward S. Herman
4744,Gerry Bothmer
4745,Horace Walpole
4746,Julia Pierpont
4747,Anne Sexton
4748,Maxine Kumin
4749,David Hackett Fischer
4750,Waris Dirie
4751,Cathleen Miller
4752,Tom Peters
4753,Robert H. Waterman Jr.
4754,Emily Raymond
4755,Bill Finger
4756,Gardner F. Fox
4757,Bob Kane
4758,Jerry Robinson
4759,Sheldon Moldoff
4760,Eric Blehm
4761,Lisa Tawn Bergren
4762,Bob E. Flick
4763,Jim Gallant
4764,Luciano Bianciardi
4765,Erica Jong
4766,Sarah Blakley-Cartwright
4767,David Leslie Johnson
4768,Rashmi Bansal
4769,Nickolas Butler
4770,Mireille Guiliano
4771,Laura Whitcomb
4772,pleasefindthis
4773,Iain S. Thomas
4774,Jon Ellis
4775,Angela Elwell Hunt
