book_id,ISBN13,Publication_Year,Title,Rating_Avg,Rating_Count,Image_URL,Image_Small_URL
8252,9780062325400,1952,"Storm Glass (Glass, #1)",3.95,18218,https://images.gr-assets.com/books/1327899480m/6080889.jpg,https://images.gr-assets.com/books/1327899480s/6080889.jpg
8253,9780826328090,2009,"The Sea, the Sea",3.9,10849,https://images.gr-assets.com/books/1302898449m/11229.jpg,https://images.gr-assets.com/books/1302898449s/11229.jpg
8254,9780373210020,2004,"Eden (Providence, #3)",4.17,15420,https://images.gr-assets.com/books/1404485327m/13417946.jpg,https://images.gr-assets.com/books/1404485327s/13417946.jpg
8255,9780099437600,2013,"Among the Enemy (Shadow Children, #6)",4.16,14836,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8256,9780439858040,2009,"Incendiary (The Premonition, #4)",4.43,12468,https://images.gr-assets.com/books/1352268218m/13502970.jpg,https://images.gr-assets.com/books/1352268218s/13502970.jpg
8257,9781550229780,1995,Battlefield Earth: A Saga of the Year 3000,3.49,11671,https://images.gr-assets.com/books/1349316024m/769658.jpg,https://images.gr-assets.com/books/1349316024s/769658.jpg
8258,9781606841440,2010,Financial Peace Revisited,4.31,10914,https://images.gr-assets.com/books/1309201190m/129565.jpg,https://images.gr-assets.com/books/1309201190s/129565.jpg
8259,9780071373590,1989,I'll Be Seeing You,3.79,13804,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8260,9780425237790,1982,This Time Together: Laughter and Reflection,4.05,10609,https://images.gr-assets.com/books/1320390701m/7521400.jpg,https://images.gr-assets.com/books/1320390701s/7521400.jpg
8261,9781419935950,1988,My Year of Meats,3.93,10297,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8262,9780375714690,2015,Fledgling,3.9,11792,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8263,9781559363300,1976,"At Peace (The 'Burg, #2)",4.49,23308,https://images.gr-assets.com/books/1327913073m/11665750.jpg,https://images.gr-assets.com/books/1327913073s/11665750.jpg
8264,9780886779060,2009,The House of God,3.95,8812,https://images.gr-assets.com/books/1320486672m/401876.jpg,https://images.gr-assets.com/books/1320486672s/401876.jpg
8265,9780553593620,2003,Last Train to Istanbul,3.81,6870,https://images.gr-assets.com/books/1370617022m/18045473.jpg,https://images.gr-assets.com/books/1370617022s/18045473.jpg
8266,9780312858860,1998,Wreck This Journal,4.19,10012,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8267,9780230703960,2011,The Gulag Archipelago 1918-1956,4.15,10693,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8268,9781559362310,2002,Seven Years in Tibet,4.05,11283,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8269,9780375724370,2005,Commencement ,3.36,12653,https://images.gr-assets.com/books/1392259807m/6080420.jpg,https://images.gr-assets.com/books/1392259807s/6080420.jpg
8270,9780553582930,2003,"The Bar Code Tattoo (Bar Code, #1)",3.55,14037,https://images.gr-assets.com/books/1443904058m/592089.jpg,https://images.gr-assets.com/books/1443904058s/592089.jpg
8271,9780316406820,2010,"MacRieve (Immortals After Dark, #14)",4.3,17488,https://images.gr-assets.com/books/1360517706m/8158992.jpg,https://images.gr-assets.com/books/1360517706s/8158992.jpg
8272,9781477823480,2006,Oogy: The Dog Only a Family Could Love,4.04,10273,https://images.gr-assets.com/books/1289446928m/8105569.jpg,https://images.gr-assets.com/books/1289446928s/8105569.jpg
8273,9780345519510,2007,"American Tabloid (Underworld USA, #1)",4.21,10193,https://images.gr-assets.com/books/1403181563m/36064.jpg,https://images.gr-assets.com/books/1403181563s/36064.jpg
8274,9780201616220,2008,"The Fallen and Leviathan (The Fallen, #1-2)",3.74,13676,https://images.gr-assets.com/books/1282266008m/7124101.jpg,https://images.gr-assets.com/books/1282266008s/7124101.jpg
8275,9780356504260,2012,"The Renegades of Pern (Pern, #10)",3.84,14387,https://images.gr-assets.com/books/1283622741m/20082.jpg,https://images.gr-assets.com/books/1283622741s/20082.jpg
8276,9780142003800,2009,Baltasar and Blimunda,3.9,5321,https://images.gr-assets.com/books/1483229660m/2530.jpg,https://images.gr-assets.com/books/1483229660s/2530.jpg
8277,9781401219220,2015,The Cake Bible,4.2,9412,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8278,9781592401820,2016,"Serafina and the Black Cloak (Serafina, #1)",3.9,12256,https://images.gr-assets.com/books/1420158894m/23507745.jpg,https://images.gr-assets.com/books/1420158894s/23507745.jpg
8279,9780316407040,2004,A New Hope  (Star Wars: Novelizations #4),4.07,10647,https://images.gr-assets.com/books/1408936775m/599090.jpg,https://images.gr-assets.com/books/1408936775s/599090.jpg
8280,9781301985300,2011,Summer House,3.91,11460,https://images.gr-assets.com/books/1320412131m/6021523.jpg,https://images.gr-assets.com/books/1320412131s/6021523.jpg
8281,9780385352090,2013,Almost French: Love and a New Life in Paris,3.68,10668,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8282,9780440114340,1960,Stupeur et tremblements,3.72,9448,https://images.gr-assets.com/books/1336069300m/71458.jpg,https://images.gr-assets.com/books/1336069300s/71458.jpg
8283,9780679410510,1997,Pandora / Vittorio the Vampire (New Tales of the Vampires),4.03,10977,https://images.gr-assets.com/books/1320491463m/43797.jpg,https://images.gr-assets.com/books/1320491463s/43797.jpg
8284,9780394873340,2008,"Summer and the City (The Carrie Diaries, #2)",3.63,11366,https://images.gr-assets.com/books/1366212836m/9266769.jpg,https://images.gr-assets.com/books/1366212836s/9266769.jpg
8285,9781402245860,1932,"The Stone Monkey (Lincoln Rhyme, #4)",3.94,11769,https://images.gr-assets.com/books/1336331827m/142545.jpg,https://images.gr-assets.com/books/1336331827s/142545.jpg
8286,9780553589480,1999,"Origin in Death (In Death, #21)",4.34,16775,https://images.gr-assets.com/books/1410761398m/210243.jpg,https://images.gr-assets.com/books/1410761398s/210243.jpg
8287,9780895941220,2011,The Invisible Gorilla: And Other Ways Our Intuitions Deceive Us,3.88,10080,https://images.gr-assets.com/books/1320530790m/7783191.jpg,https://images.gr-assets.com/books/1320530790s/7783191.jpg
8288,9780316200980,1990,"Prior Bad Acts (Kovac and Liska, #3)",4.07,11454,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8289,9781250045640,2015,"Firestar's Quest (Warriors Super Edition, #1)",4.32,14773,https://images.gr-assets.com/books/1363488985m/608906.jpg,https://images.gr-assets.com/books/1363488985s/608906.jpg
8290,9780399163610,1848,A Fraction of the Whole,4.06,7646,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8291,9780374271560,1904,This is Not My Hat,4.23,14779,https://images.gr-assets.com/books/1360096324m/13531024.jpg,https://images.gr-assets.com/books/1360096324s/13531024.jpg
8292,9780618640140,2012,I Will Teach You To Be Rich,4.04,10209,https://images.gr-assets.com/books/1404581320m/4924862.jpg,https://images.gr-assets.com/books/1404581320s/4924862.jpg
8293,9780312575940,2005,"Radiant Angel (John Corey, #7)",3.84,6590,https://images.gr-assets.com/books/1427202729m/23197346.jpg,https://images.gr-assets.com/books/1427202729s/23197346.jpg
8294,9781846054720,2008,"The Queen's Poisoner (Kingfountain, #1)",4.07,14126,https://images.gr-assets.com/books/1455564888m/29103028.jpg,https://images.gr-assets.com/books/1455564888s/29103028.jpg
8295,9780345444070,2013,"Rejoice (Redemption, #4)",4.45,11013,https://images.gr-assets.com/books/1406505041m/11436.jpg,https://images.gr-assets.com/books/1406505041s/11436.jpg
8296,9781416548480,1833,Physics of the Future: How Science Will Shape Human Destiny and Our Daily Lives by the Year 2100,3.98,10159,https://images.gr-assets.com/books/1320504811m/8492907.jpg,https://images.gr-assets.com/books/1320504811s/8492907.jpg
8297,9781847673760,1992,"The Naturals (The Naturals, #1)",4.16,16704,https://images.gr-assets.com/books/1374862751m/13597723.jpg,https://images.gr-assets.com/books/1374862751s/13597723.jpg
8298,9780060097910,2001,"Tintin in Tibet (Tintin, #20)",4.2,10146,https://images.gr-assets.com/books/1327958643m/87425.jpg,https://images.gr-assets.com/books/1327958643s/87425.jpg
8299,9781426858320,2012,"Firewall (Wallander, #8)",3.95,10138,https://images.gr-assets.com/books/1341858941m/39798.jpg,https://images.gr-assets.com/books/1341858941s/39798.jpg
8300,9780688149000,2010,"Tales From the Hood (The Sisters Grimm, #6)",4.29,15020,https://images.gr-assets.com/books/1397791708m/2073686.jpg,https://images.gr-assets.com/books/1397791708s/2073686.jpg
8301,9780547250250,2007,"Mutiny on the Bounty (The Bounty Trilogy, #1)",3.97,11746,https://images.gr-assets.com/books/1344266653m/844051.jpg,https://images.gr-assets.com/books/1344266653s/844051.jpg
8302,9780060755800,2015,"Love Hina, Vol. 01",3.73,10926,https://images.gr-assets.com/books/1324954179m/1015311.jpg,https://images.gr-assets.com/books/1324954179s/1015311.jpg
8303,9780060774130,2011,What the Bleep Do We Know!?: Discovering the Endless Possibilities for Altering Your Everyday Reality,4.25,9759,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8304,9780743484300,1970,"The Wretched of Muirwood (Legends of Muirwood, #1)",3.97,6029,https://images.gr-assets.com/books/1356123105m/15954540.jpg,https://images.gr-assets.com/books/1356123105s/15954540.jpg
8305,9780439771240,2013,"Gentle Rogue (Malory-Anderson Family, #3)",4.23,15496,https://images.gr-assets.com/books/1333636257m/891812.jpg,https://images.gr-assets.com/books/1333636257s/891812.jpg
8306,9780316154380,2015,"The Shepherd's Crown (Discworld, #41; Tiffany Aching, #5)",4.34,9134,https://images.gr-assets.com/books/1433600285m/22886868.jpg,https://images.gr-assets.com/books/1433600285s/22886868.jpg
8307,9780749732100,2007,Mary Barton,3.7,11742,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8308,9780385353780,2016,Nostromo,3.81,11478,https://images.gr-assets.com/books/1328865264m/115476.jpg,https://images.gr-assets.com/books/1328865264s/115476.jpg
8309,9780380005250,2016,The Plum Tree,4.02,8479,https://images.gr-assets.com/books/1339438508m/13333093.jpg,https://images.gr-assets.com/books/1339438508s/13333093.jpg
8310,9780380803280,2011,"Death Note, Vol. 7: Zero (Death Note, #7)",4.41,14480,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8311,9781599904790,2002,"The Crown Conspiracy (The Riyria Revelations, #1)",4.15,12198,https://images.gr-assets.com/books/1313141264m/4345290.jpg,https://images.gr-assets.com/books/1313141264s/4345290.jpg
8312,9780402366170,2011,"Styxx (Dark-Hunter, #22)",4.58,14344,https://images.gr-assets.com/books/1359269406m/15767586.jpg,https://images.gr-assets.com/books/1359269406s/15767586.jpg
8313,9780547738480,2014,Eugénie Grandet,3.79,11028,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8314,9780394740680,1985,Essentials of Classic Italian Cooking,4.26,10729,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8315,9781573458720,1880,Silence of the Grave (Inspector Erlendur #4),3.94,8918,https://images.gr-assets.com/books/1316131788m/82991.jpg,https://images.gr-assets.com/books/1316131788s/82991.jpg
8316,9780451201030,2010,The Catastrophic History of You and Me,4.04,12890,https://images.gr-assets.com/books/1327879884m/11387392.jpg,https://images.gr-assets.com/books/1327879884s/11387392.jpg
8317,9780060514100,1925,"Girl, Stolen (Girl, Stolen #1)",3.99,13108,https://images.gr-assets.com/books/1316730155m/7906105.jpg,https://images.gr-assets.com/books/1316730155s/7906105.jpg
8318,9780312286260,2001,"Leven Thumps and the Eyes of the Want (Leven Thumps, #3)",3.97,11192,https://images.gr-assets.com/books/1414559844m/1211904.jpg,https://images.gr-assets.com/books/1414559844s/1211904.jpg
8319,9781573223560,2003,Killing Reagan: The Violent Assault That Changed a Presidency,4.08,9794,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8320,9780812975290,2011,The Girl Who Was on Fire: Your Favorite Authors on Suzanne Collins' Hunger Games Trilogy,4.28,10189,https://images.gr-assets.com/books/1327889490m/8046680.jpg,https://images.gr-assets.com/books/1327889490s/8046680.jpg
8321,9780375421880,2014,A Bargain for Frances,4.25,13135,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8322,9780553575420,2008,"Calculated in Death (In Death, #36)",4.23,12807,https://images.gr-assets.com/books/1346079575m/15806231.jpg,https://images.gr-assets.com/books/1346079575s/15806231.jpg
8323,9780618750440,2004,The Argonauts,3.99,11925,https://images.gr-assets.com/books/1410981835m/22929741.jpg,https://images.gr-assets.com/books/1410981835s/22929741.jpg
8324,9780679824120,2001,Gonzo: The Life of Hunter S. Thompson,4.07,9915,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8325,9789792239840,2006,The Last Painting of Sara de Vos,3.83,12029,https://images.gr-assets.com/books/1494524049m/25664459.jpg,https://images.gr-assets.com/books/1494524049s/25664459.jpg
8326,9780060779630,2002,The Sister,3.77,11603,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8327,9781421506270,2011,"Kiss of Frost (Mythos Academy, #2)",4.05,18386,https://images.gr-assets.com/books/1310420615m/10421530.jpg,https://images.gr-assets.com/books/1310420615s/10421530.jpg
8328,9781423116970,1989,Duck On A Bike,4.06,12461,https://images.gr-assets.com/books/1328870602m/920780.jpg,https://images.gr-assets.com/books/1328870602s/920780.jpg
8329,9781451648450,2012,The Soldier's Wife,3.88,11421,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8330,9780785729020,1990,"The Shadow Throne (The Ascendance Trilogy, #3)",4.23,15731,https://images.gr-assets.com/books/1395418016m/17667561.jpg,https://images.gr-assets.com/books/1395418016s/17667561.jpg
8331,9781595540550,2002,"City of Glass (The New York Trilogy, #1)",3.81,10157,https://images.gr-assets.com/books/1309986722m/432.jpg,https://images.gr-assets.com/books/1309986722s/432.jpg
8332,9781451697380,2010,Memórias Póstumas de Brás Cubas,4.23,8306,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8333,9780061714320,2005,"This Body of Death (Inspector Lynley, #16)",4.01,12396,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8334,9781310501590,1999,"Emily Climbs (Emily, #2)",4.14,15498,https://images.gr-assets.com/books/1403189071m/773514.jpg,https://images.gr-assets.com/books/1403189071s/773514.jpg
8335,9780060959560,1833,"Kushiel's Mercy (Imriel's Trilogy, #3)",4.3,13337,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8336,2940014631810,2005,How to Read Literature Like a Professor: A Lively and Entertaining Guide to Reading Between the Lines,3.63,12467,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8337,9780345441780,1887,"Shadows in Flight (Ender's Shadow, #5)",3.76,11464,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8338,9781857231040,1988,"Burn for Me (Hidden Legacy, #1)",4.34,17853,https://images.gr-assets.com/books/1396368355m/20705702.jpg,https://images.gr-assets.com/books/1396368355s/20705702.jpg
8339,9780060795480,2011,"Chasing Darkness (Elvis Cole, #12)",4.18,11070,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8340,9780988941910,2015,"ttyl (Internet Girls, #1)",3.46,14505,https://images.gr-assets.com/books/1350771009m/301023.jpg,https://images.gr-assets.com/books/1350771009s/301023.jpg
8341,9781409522010,2012,If Chins Could Kill: Confessions of a B-Movie Actor,3.99,11853,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8342,9781414339370,2014,"Vampire Knight, Vol. 4 (Vampire Knight, #4)",4.31,13515,https://images.gr-assets.com/books/1318835401m/1898916.jpg,https://images.gr-assets.com/books/1318835401s/1898916.jpg
8343,9781596434880,1999,Train Dreams,3.89,4886,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8344,9780375703410,1992,The Art of Thinking Clearly,3.79,8367,https://images.gr-assets.com/books/1364848267m/16248196.jpg,https://images.gr-assets.com/books/1364848267s/16248196.jpg
8345,9780736423080,2011,Mouse Paint,4.15,12839,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8346,9780312352190,1978,"Accidentally on Purpose (Accidentally on Purpose, #1)",3.94,16958,https://images.gr-assets.com/books/1465749207m/13601550.jpg,https://images.gr-assets.com/books/1465749207s/13601550.jpg
8347,9780404051100,2014,Edvard Munch: 1863-1944 (Basic Art),4.07,8308,https://images.gr-assets.com/books/1381324687m/901680.jpg,https://images.gr-assets.com/books/1381324687s/901680.jpg
8348,9780446564330,2012,Art in Theory 1900 - 2000: An Anthology of Changing Ideas,3.94,7861,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8349,9780451199930,1997,Press Here,4.44,15315,https://images.gr-assets.com/books/1327934372m/9677870.jpg,https://images.gr-assets.com/books/1327934372s/9677870.jpg
8350,9780440243400,2009,"The Killing (Cherub, #4)",4.12,11584,https://images.gr-assets.com/books/1409557087m/828483.jpg,https://images.gr-assets.com/books/1409557087s/828483.jpg
8351,9781595231030,1971,Darkest Fear (Myron Bolitar #7),4.03,10955,https://images.gr-assets.com/books/1315745037m/43929.jpg,https://images.gr-assets.com/books/1315745037s/43929.jpg
8352,9780345396690,2002,The Lady of Shalott,4.17,14848,https://images.gr-assets.com/books/1400891098m/724371.jpg,https://images.gr-assets.com/books/1400891098s/724371.jpg
8353,9780307021850,1945,"Revenge of the Wannabes (The Clique, #3)",3.76,12935,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8354,9780345526660,2016,On the Genealogy of Morals,4.1,9214,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8355,9781400032920,2011,Hellblazer: Original Sins,4.1,12881,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8356,9780394837370,2010,Happy Accidents: A Memoir,3.69,10824,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8357,9781563895290,2007,"Celebrity in Death (In Death, #34)",4.28,13182,https://images.gr-assets.com/books/1328318908m/13007638.jpg,https://images.gr-assets.com/books/1328318908s/13007638.jpg
8358,9781585101440,119,أقوم قيلا,3.99,9612,https://images.gr-assets.com/books/1394163349m/21394850.jpg,https://images.gr-assets.com/books/1394163349s/21394850.jpg
8359,9780312546600,2013,"The 13½ Lives of Captain Bluebear (Zamonia, #1)",4.2,10560,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8360,9780099436930,1988,The Wives of Henry VIII,4.15,13159,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8361,9781613125340,1999,Every Thing on It,4.39,11547,https://images.gr-assets.com/books/1331416624m/10659536.jpg,https://images.gr-assets.com/books/1331416624s/10659536.jpg
8362,9780007350490,2005,The Snowman,4.28,13496,https://images.gr-assets.com/books/1355497688m/489972.jpg,https://images.gr-assets.com/books/1355497688s/489972.jpg
8363,9780552143550,2009,"Nash (Marked Men, #4)",4.21,21213,https://images.gr-assets.com/books/1391031509m/18655937.jpg,https://images.gr-assets.com/books/1391031509s/18655937.jpg
8364,9780786939500,2013,"Just One Drop (The Grey Wolves, #3)",4.48,15606,https://images.gr-assets.com/books/1325565121m/13363270.jpg,https://images.gr-assets.com/books/1325565121s/13363270.jpg
8365,9780310210060,1935,Billions & Billions: Thoughts on Life and Death at the Brink of the Millennium,4.26,10690,https://images.gr-assets.com/books/1366573520m/61665.jpg,https://images.gr-assets.com/books/1366573520s/61665.jpg
8366,9781439148010,2016,"Rough Country (Virgil Flowers, #3)",4.15,12594,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8367,9781577344670,2014,Rabbit Redux (Rabbit Angstrom #2),3.79,11051,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8368,9780738703920,2001,Lemony Snicket: The Unauthorized Autobiography (A Series of Unfortunate Events companion),3.72,14205,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8369,9780517219030,2011,"Ross Poldark (Poldark, #1)",4.11,5990,https://images.gr-assets.com/books/1360785361m/194618.jpg,https://images.gr-assets.com/books/1360785361s/194618.jpg
8370,9780553806620,2010,"Orphan X (Orphan X, #1)",4.08,10320,https://images.gr-assets.com/books/1435262799m/25663888.jpg,https://images.gr-assets.com/books/1435262799s/25663888.jpg
8371,9780575097360,2006,"The Look of Love (San Francisco Sullivans, #1; The Sullivans, #1)",3.87,18776,https://images.gr-assets.com/books/1398783845m/11757975.jpg,https://images.gr-assets.com/books/1398783845s/11757975.jpg
8372,9781439150010,1943,Blockade Billy,3.4,12179,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8373,9780060539090,2005,The Matlock Paper,3.86,11118,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8374,9780446606240,2015,Breakfast with Buddha,3.82,8634,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8375,9780316098860,2006,The Twelve Caesars,4.05,11283,https://images.gr-assets.com/books/1347187766m/29022.jpg,https://images.gr-assets.com/books/1347187766s/29022.jpg
8376,9780007325950,1998,حوجن [Ḥawjan],3.75,10203,https://images.gr-assets.com/books/1370371939m/18039755.jpg,https://images.gr-assets.com/books/1370371939s/18039755.jpg
8377,9780451190540,2000,"Sharpe's Rifles (Sharpe, #6)",4.21,10342,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8378,9780821780660,2006,"Vector Prime (Star Wars: The New Jedi Order, #1)",3.79,10769,https://images.gr-assets.com/books/1412181316m/192214.jpg,https://images.gr-assets.com/books/1412181316s/192214.jpg
8379,9780451411520,2007,"Touching Darkness (Midnighters, #2)",3.89,16168,https://images.gr-assets.com/books/1315537376m/24767.jpg,https://images.gr-assets.com/books/1315537376s/24767.jpg
8380,9780857520660,2011,"Revenge of the Spellmans (The Spellmans, #3)",4.14,14258,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8381,9780590442880,1998,Detroit: An American Autopsy,3.95,9860,https://images.gr-assets.com/books/1350363602m/15811520.jpg,https://images.gr-assets.com/books/1350363602s/15811520.jpg
